Datum,Umsatz,feiertag,brueckentag,BW,BY,B,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2017-04-13,1521.076724370851,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2017-04-15,1949.7119986890598,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
2017-04-16,1360.5666388272589,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
2017-04-17,1143.144119778396,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
2017-04-18,1004.9803677250701,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
2017-04-19,880.3035001203632,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1
2017-04-20,1021.9654010257257,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
2017-04-21,1016.0527719573572,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
2017-04-22,875.0817995103102,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0
2017-04-23,889.620199551558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-24,676.7056561681866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-25,726.2843130158004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-26,704.2648343052563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-27,738.5478488845376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-28,858.562791260721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-29,1008.1593329801675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,1406.3863387351237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-02,907.4120141489021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-03,814.3366969961502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-04,803.2593067393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,763.0757111413501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,1073.6421699859125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-07,1164.5464724450012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-08,988.951482717622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,934.24057989002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-10,941.2110750714883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,977.7635795078336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-12,1045.3870413392756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-13,1197.814332344622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-14,1320.5119697199498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-15,919.4922411802709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-16,945.6256636445247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-17,694.855989704796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18,772.5725049920495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,866.5152558057133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20,1158.1014746814067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21,1172.963649815083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-22,880.7527955554765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-23,820.2397249476178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-24,897.1890465592907,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-25,1272.6905501972162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-05-26,1141.4894561543208,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1
2017-05-27,1219.793888749795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-28,1253.432626586337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-29,960.920857287811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,854.0308347620619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,912.6056458253045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,901.2654743645992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-02,852.8215900539357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06-03,1201.4343181340248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06-04,1176.257410016689,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06-05,1460.677695441309,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06-06,1008.533308518272,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
2017-06-07,869.717697665811,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,884.0181459869485,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-09,989.2980494687711,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-10,1088.9214327412546,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-11,1020.2959935890408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-12,911.697211783613,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,937.2937700641105,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-14,890.5749530038829,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,1002.5649458068533,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-16,1190.015367145847,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-17,1445.7625520080119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-18,1250.305254131385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-19,1073.2467590634774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-20,1043.2727336693376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-21,1039.690283923248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-22,965.1521711891098,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017-06-23,1187.6610756722005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017-06-24,1722.3800103611256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017-06-25,1304.5245811026152,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017-06-26,965.2508349895154,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2017-06-27,948.8721590936784,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2017-06-28,975.0245626730718,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2017-06-29,1025.019787489408,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2017-06-30,923.3690894680606,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2017-07-01,1125.1574725859377,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2017-07-02,1160.5801780768,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2017-07-03,1034.7719328837375,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-05,1143.6959049477725,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-06,1156.151100094264,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-07,1154.585965352233,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-08,1397.2066600715398,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-09,1418.3253108389079,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-10,1126.3660703403186,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-11,1008.8174162188894,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-12,1029.5279348192746,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-13,1161.6946489605416,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-14,1222.5888893464876,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-15,1434.6925997403255,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-16,1371.6639378169616,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-07-17,1238.1579780817685,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
2017-07-18,1213.6842292116744,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
2017-07-19,1221.7402322265868,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
2017-07-20,1282.4343759095916,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2017-07-21,1224.0672474466066,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2017-07-22,1514.9062987490715,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2017-07-23,1334.6856030203626,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2017-07-24,1455.901469344551,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-07-25,1271.0498855869027,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-07-26,1337.9126979313733,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-07-27,1472.5954958550828,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-07-28,1374.0926249713389,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-07-29,1454.881214661812,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-07-30,1438.1187016849794,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-07-31,1315.1603170386495,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-08-01,1432.5513185350717,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-08-02,1521.9210546623522,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-08-03,1272.634239385608,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
2017-08-04,1415.948297645542,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
2017-08-05,1554.1143186053969,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2017-08-06,1348.8820113446072,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2017-08-07,1338.2331875353111,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2017-08-08,1344.611110980731,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2017-08-09,1288.13872298231,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2017-08-10,1240.3956117712096,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2017-08-11,1483.1141725782581,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2017-08-12,1602.5270850482632,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0
2017-08-13,1516.6948842405934,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0
2017-08-14,1275.7050893798023,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0
2017-08-15,1254.702252790265,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-16,1182.099137635264,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-17,1239.9129600490091,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-18,1201.1213908803838,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-19,1441.9486305079436,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-20,1602.5845703338732,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-21,1311.645253816404,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-22,1184.089645277573,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-23,1195.7249882474289,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-24,1139.6020649509985,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-25,1107.9989572008433,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-26,1417.1354740267707,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-27,1235.7433685556769,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-28,1011.2539391930791,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-29,1104.9714488365003,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-08-30,957.177661806545,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2017-08-31,920.608495085758,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2017-09-01,1029.1413824988683,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2017-09-02,1302.894714870903,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-09-03,1209.44292414981,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-04,920.8215132932108,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-05,1027.7022884859953,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-06,804.9787193519182,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-07,1042.6061377411988,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-08,1041.5768353597919,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-09,1083.933307765587,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,1192.2239188233011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,978.7750264999818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-12,914.3334080382525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-13,912.4558891381386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,964.0353311384383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-15,1103.4039931550199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-16,1378.270347657533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-17,1273.2436773190716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-18,948.840862670249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-19,1005.1992981458317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-20,912.2940669458177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,910.938087398159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,1076.218814208072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-23,1273.495765373668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-24,1143.446264585685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,906.0428368217747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,952.1066636839173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,960.2705786104859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28,863.0886155476994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29,775.4612062779138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,1188.017107100887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,1146.3547926973445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-02,1186.398348557093,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1
2017-10-03,1100.3353552207407,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
2017-10-04,945.6052117594539,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
2017-10-05,854.4477517802544,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
2017-10-06,1021.2358905429489,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
2017-10-07,1064.214192406966,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
2017-10-08,1112.91328211313,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1
2017-10-09,1018.5776826529756,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-10-10,946.436921021701,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-10-11,870.5663280149198,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-10-12,980.706501287272,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-10-13,885.2341717300253,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1
2017-10-14,1112.769515195005,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
2017-10-15,1014.3654802459774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-10-16,866.61704581602,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2017-10-17,866.0328429691397,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2017-10-18,799.5842618220046,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2017-10-19,857.4999372261035,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2017-10-20,887.044610447983,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2017-10-21,1101.538201449261,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2017-10-22,1118.598656799319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2017-10-24,892.1486353830314,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-10-25,810.646386201123,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-10-26,872.770838278271,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-10-27,1053.3284461128444,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0
2017-10-28,1117.1211768485305,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2017-10-29,1173.2834343948598,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
2017-10-30,1382.8590408754474,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0
2017-11-01,991.4173755082035,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-11-02,871.5342496702941,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-11-03,940.5136632703095,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-11-04,1051.9692638244383,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2017-11-05,1108.2538185965018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06,772.8438979624523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,748.5652090435011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-08,639.9877242955004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-09,742.9984012856262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-10,767.8217913512079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-11,835.6583006436224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-12,1077.6721447319178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-13,809.6359710443478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-14,668.9269175067728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-15,713.0166338293529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,738.4464669516685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-17,784.1878759522352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-18,777.8468813265031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-19,1191.5695972670276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-20,736.929253756497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-21,687.0796557640178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-22,692.7017661609464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-23,650.7334448804468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-24,767.9894263705797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-25,814.607666810774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26,1054.3729549240784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27,780.1699739513317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-28,658.8779944230608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-29,750.9732149181725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-30,901.5750664979926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,857.7149781125738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-02,889.5816060374749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-03,1101.1013341523221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-04,819.1752951958429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-05,764.0470463519828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-06,709.8073002128219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-07,771.286582286384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-08,753.3500176056158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-09,987.5734414315185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-10,1012.0015599787356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-11,627.6696295955321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-12,752.5356792980648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13,615.5275115251592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-14,853.1846576310384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,749.4396002048253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-16,1050.0722427728401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-17,1089.2579895623567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-18,757.3834556576841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-19,677.8458501139582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-20,753.9484172830337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-21,801.0426350805537,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
2017-12-22,782.8908629946344,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1
2017-12-23,975.13747411936,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
2017-12-24,1271.2172798592294,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
2017-12-27,961.9557897762425,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-12-28,959.1070688504027,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-12-29,1101.932465436656,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-12-30,1356.77590354322,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-12-31,2377.7974502728175,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-02,1045.6990688639626,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-03,833.1172465246154,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
2018-01-04,849.086681286169,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
2018-01-05,718.118309193573,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
2018-01-06,837.8253505356325,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
2018-01-07,1113.5481874754953,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-01-08,790.001004971421,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-01-09,640.1658325393882,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2018-01-10,625.8734930038985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-01-11,654.1971008972093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-01-12,709.5130243140312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-01-13,888.423191063682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-01-14,1072.1040812792735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,713.0658147025655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,645.3732934514848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
